timestamp,chassis.power_fb.power @ 0x200009CC,chassis.power_prediction.total_power @ 0x20000A44
252.204213,2.989439,0.000000
252.208467,2.989439,0.000000
252.209753,2.989439,0.000000
252.211232,2.989439,0.000000
252.214277,2.989439,0.000000
252.215625,3.019161,0.000000
252.216924,3.219432,0.000000
252.218254,3.261566,0.000000
252.221136,3.309760,0.000000
252.222464,2.830230,0.000000
252.228526,2.984904,0.000000
252.229929,3.013301,0.000000
252.231266,3.059764,0.000000
252.232735,3.068708,0.000000
252.235851,3.231421,0.000000
252.237208,3.062604,0.000000
252.238495,3.026921,0.000000
252.239813,2.827063,0.000000
252.243687,3.010747,0.000000
252.245305,2.776270,0.000000
252.246641,2.971574,0.000000
252.249480,3.060281,0.000000
252.250846,3.060281,0.000000
252.252176,3.060281,0.000000
252.259773,3.010106,0.000000
252.265991,3.212081,0.000000
252.267389,3.258016,0.000000
252.268795,3.269283,0.000000
252.270300,3.271987,0.000000
252.271615,2.667998,0.000000
252.273372,2.966032,0.000000
252.276488,2.810935,0.000000
252.278302,3.010102,0.000000
252.279618,2.815220,0.000000
252.280908,2.776244,0.000000
252.286912,2.776244,0.000000
252.288267,2.971569,0.000000
252.289593,2.971569,0.000000
252.290901,2.971569,0.000000
252.292270,2.971569,0.000000
252.293959,2.971569,0.000000
252.295239,2.971569,0.000000
252.296557,2.971569,0.000000
252.297849,2.971569,0.000000
252.299305,2.971569,0.000000
252.304685,2.971569,0.000000
252.306011,2.971569,0.000000
252.307323,2.971569,0.000000
252.308640,2.971569,0.000000
252.309949,2.971569,0.000000
252.311249,2.971569,0.000000
252.312577,2.971569,0.000000
252.314225,2.971569,0.000000
252.315563,3.016911,0.000000
252.316919,3.221062,0.000000
252.318229,3.060532,0.000000
252.319567,3.022005,0.000000
252.320936,3.220001,0.000000
252.322247,3.261680,0.000000
252.323568,3.269187,0.000000
252.327670,2.987808,0.000000
252.329163,2.987808,0.000000
252.330468,2.987808,0.000000
252.331775,2.987808,0.000000
252.333147,3.011962,0.000000
252.334487,3.019678,0.000000
252.336000,3.020256,0.000000
252.337421,3.020394,0.000000
252.341084,3.020016,0.000000
252.342349,3.018403,0.000000
252.344479,3.018403,0.000000
252.347452,3.018403,0.000000
252.351495,3.018403,0.000000
252.354719,3.018403,0.000000
252.356119,3.018403,0.000000
252.357471,3.018403,0.000000
252.358805,3.018403,0.000000
252.364682,3.018403,0.000000
252.366030,3.018403,0.000000
252.368993,3.018403,0.000000
252.375204,3.018403,0.000000
252.376595,3.018403,0.000000
252.377922,3.018403,0.000000
252.379287,3.018403,0.000000
252.380598,3.018403,0.000000
252.381935,3.018403,0.000000
252.383270,3.018403,0.000000
252.384582,3.018403,0.000000
252.388591,3.018403,0.000000
252.389886,3.018403,0.000000
252.391501,3.018403,0.000000
252.392816,3.018403,0.000000
252.394189,3.018403,0.000000
252.395549,3.018403,0.000000
252.396886,3.018403,0.000000
252.399003,3.018403,0.000000
252.400471,3.018403,0.000000
252.403484,3.018403,0.000000
252.405990,3.018403,0.000000
252.407322,3.018403,0.000000
252.413285,3.018403,0.000000
252.414592,3.018403,0.000000
252.416012,3.018403,0.000000
252.418491,3.018403,0.000000
252.419793,2.980048,0.000000
252.421139,2.810969,0.000000
252.422473,2.976594,0.000000
252.424133,3.260280,0.000000
252.425468,3.066456,0.000000
252.426922,3.022242,0.000000
252.428292,3.022688,0.000000
252.429592,2.980219,0.000000
252.430907,3.014284,0.000000
252.432488,3.220537,0.000000
252.434086,3.108949,0.000000
252.435475,3.036190,0.000000
252.436762,3.021638,0.000000
252.438125,3.020648,0.000000
252.439475,3.221809,0.000000
252.440801,3.229432,0.000000
252.442376,3.060287,0.000000
252.443743,3.183083,0.000000
252.448356,2.772015,0.000000
252.449771,3.010464,0.000000
252.451148,3.010464,0.000000
252.452490,3.010464,0.000000
252.454500,3.010464,0.000000
252.455831,3.018413,0.000000
252.463545,3.018413,0.000000
252.466490,3.018413,0.000000
252.467769,3.018413,0.000000
252.469182,3.018413,0.000000
252.470551,3.018083,0.000000
252.473907,3.018083,0.000000
252.475181,3.018083,0.000000
252.476468,3.018083,0.000000
252.484533,3.065655,0.000000
252.487472,3.027776,0.000000
252.491820,3.262014,0.000000
252.495018,3.029680,0.000000
252.496399,3.020336,0.000000
252.497729,3.017507,0.000000
252.501220,3.266377,0.000000
252.502607,3.067676,0.000000
252.504211,2.825713,0.000000
252.509878,3.211893,0.000000
252.511207,3.211893,0.000000
252.512572,3.211893,0.000000
252.513847,3.211893,0.000000
252.515175,3.211893,0.000000
252.516496,3.211893,0.000000
252.517798,3.211893,0.000000
252.519142,3.211893,0.000000
252.520502,3.211893,0.000000
252.522478,3.211893,0.000000
252.523771,3.211893,0.000000
252.525275,3.211893,0.000000
252.526565,2.826699,0.000000
252.529480,2.778540,0.000000
252.530838,2.807222,0.000000
252.532172,3.177044,0.000000
252.533710,3.265802,0.000000
252.536820,3.231576,0.000000
252.538166,3.062635,0.000000
252.539535,2.826963,0.000000
252.543789,3.180993,0.000000
252.545144,3.253878,0.000000
252.546757,3.027435,0.000000
252.548130,3.021807,0.000000
252.549737,3.020456,0.000000
252.551145,3.020411,0.000000
252.552478,3.018096,0.000000
252.553828,3.019939,0.000000
252.555367,3.018462,0.000000
252.558283,3.058259,0.000000
252.559752,3.021530,0.000000
252.561150,3.018706,0.000000
252.562480,3.018412,0.000000
252.563773,3.020002,0.000000
252.565167,3.221680,0.000000
252.566479,2.987827,0.000000
252.568146,3.019097,0.000000
252.569618,3.018219,0.000000
